flight_connection_id,ops_fid1,flight_id1,flight_id2,f1_sch_arr,f2_sch_dep,pax_sch_layover,conn1_num_passengers,conn1_min_mct,conn1_dest_cd,conn1_min_mct_sec,conn1_orig_cd,ops_fid2
662RNO2025-12-04_UA_2350,UA_662_2025-12-04_RNO_DEN_0_0,662RNO2025-12-04,2350DEN2025-12-05,1764891120,1764896100,4980,2,0,SYR,0,DEN,
662RNO2025-12-04_UA_4760,UA_662_2025-12-04_RNO_DEN_0_0,662RNO2025-12-04,4760DEN2025-12-05,1764891120,1764894660,3540,2,0,ATW,0,DEN,
662RNO2025-12-04_UA_1464,UA_662_2025-12-04_RNO_DEN_0_0,662RNO2025-12-04,1464DEN2025-12-05,1764891120,1764895680,4560,1,0,XNA,0,DEN,
662RNO2025-12-04_UA_1790,UA_662_2025-12-04_RNO_DEN_0_0,662RNO2025-12-04,1790DEN2025-12-05,1764891120,1764894300,3180,1,0,CLE,0,DEN,
662RNO2025-12-04_UA_5377,UA_662_2025-12-04_RNO_DEN_0_0,662RNO2025-12-04,5377DEN2025-12-05,1764891120,1764901500,10380,2,0,GUC,0,DEN,
662RNO2025-12-04_UA_696,UA_662_2025-12-04_RNO_DEN_0_0,662RNO2025-12-04,696DEN2025-12-05,1764891120,1764901500,10380,1,0,FCA,0,DEN,
662RNO2025-12-04_UA_280,UA_662_2025-12-04_RNO_DEN_0_0,662RNO2025-12-04,280DEN2025-12-05,1764891120,1764900300,9180,1,0,ANC,0,DEN,
662RNO2025-12-04_UA_1333,UA_662_2025-12-04_RNO_DEN_0_0,662RNO2025-12-04,1333DEN2025-12-05,1764891120,1764895500,4380,7,0,LGA,0,DEN,
662RNO2025-12-04_UA_1356,UA_662_2025-12-04_RNO_DEN_0_0,662RNO2025-12-04,1356DEN2025-12-05,1764891120,1764896100,4980,1,0,JAX,0,DEN,
662RNO2025-12-04_UA_1244,UA_662_2025-12-04_RNO_DEN_0_0,662RNO2025-12-04,1244DEN2025-12-05,1764891120,1764896340,5220,1,0,MSN,0,DEN,
662RNO2025-12-04_UA_1565,UA_662_2025-12-04_RNO_DEN_0_0,662RNO2025-12-04,1565DEN2025-12-05,1764891120,1764895320,4200,3,0,DFW,0,DEN,
662RNO2025-12-04_UA_431,UA_662_2025-12-04_RNO_DEN_0_0,662RNO2025-12-04,431DEN2025-12-05,1764891120,1764901200,10080,3,0,GJT,0,DEN,
662RNO2025-12-04_UA_1587,UA_662_2025-12-04_RNO_DEN_0_0,662RNO2025-12-04,1587DEN2025-12-05,1764891120,1764895200,4080,1,0,BOS,0,DEN,
361PSC2025-12-02_UA_1874,UA_361_2025-12-02_PSC_DEN_0_0,361PSC2025-12-02,1874DEN2025-12-02,1764689340,1764694440,5100,3,0,YYZ,0,DEN,
361PSC2025-12-02_UA_2087,UA_361_2025-12-02_PSC_DEN_0_0,361PSC2025-12-02,2087DEN2025-12-02,1764689340,1764693900,4560,3,0,IAD,0,DEN,
361PSC2025-12-02_UA_5656,UA_361_2025-12-02_PSC_DEN_0_0,361PSC2025-12-02,5656DEN2025-12-02,1764689340,1764701100,11760,1,0,IDA,0,DEN,
361PSC2025-12-02_UA_1294,UA_361_2025-12-02_PSC_DEN_0_0,361PSC2025-12-02,1294DEN2025-12-02,1764689340,1764699420,10080,3,0,PSP,0,DEN,
361PSC2025-12-02_UA_5985,UA_361_2025-12-02_PSC_DEN_0_0,361PSC2025-12-02,5985DEN2025-12-02,1764689340,1764694500,5160,1,0,BHM,0,DEN,
361PSC2025-12-02_LH_481,UA_361_2025-12-02_PSC_DEN_0_0,361PSC2025-12-02,481DEN2025-12-02,1764689340,1764717600,28260,1,0,MUC,0,DEN,
361PSC2025-12-02_UA_5481,UA_361_2025-12-02_PSC_DEN_0_0,361PSC2025-12-02,5481DEN2025-12-02,1764689340,1764693360,4020,3,0,SGF,0,DEN,
361PSC2025-12-02_UA_2329,UA_361_2025-12-02_PSC_DEN_0_0,361PSC2025-12-02,2329DEN2025-12-02,1764689340,1764693300,3960,1,0,ORD,0,DEN,
361PSC2025-12-02_UA_338,UA_361_2025-12-02_PSC_DEN_0_0,361PSC2025-12-02,338DEN2025-12-02,1764689340,1764693600,4260,1,0,BDL,0,DEN,
361PSC2025-12-02_UA_2273,UA_361_2025-12-02_PSC_DEN_0_0,361PSC2025-12-02,2273DEN2025-12-02,1764689340,1764693540,4200,3,0,MSY,0,DEN,
361PSC2025-12-02_UA_4663,UA_361_2025-12-02_PSC_DEN_0_0,361PSC2025-12-02,4663DEN2025-12-02,1764689340,1764695100,5760,1,0,BIS,0,DEN,
361PSC2025-12-02_UA_1235,UA_361_2025-12-02_PSC_DEN_0_0,361PSC2025-12-02,1235DEN2025-12-02,1764689340,1764694800,5460,3,0,MSN,0,DEN,
361PSC2025-12-02_UA_1956,UA_361_2025-12-02_PSC_DEN_0_0,361PSC2025-12-02,1956DEN2025-12-02,1764689340,1764700980,11640,1,0,IAH,0,DEN,
361PSC2025-12-02_UA_1362,UA_361_2025-12-02_PSC_DEN_0_0,361PSC2025-12-02,1362DEN2025-12-02,1764689340,1764694260,4920,1,0,BWI,0,DEN,
361PSC2025-12-02_UA_652,UA_361_2025-12-02_PSC_DEN_0_0,361PSC2025-12-02,652DEN2025-12-02,1764689340,1764693300,3960,1,0,STL,0,DEN,
361PSC2025-12-02_UA_1026,UA_361_2025-12-02_PSC_DEN_0_0,361PSC2025-12-02,1026DEN2025-12-02,1764689340,1764693900,4560,1,0,AUS,0,DEN,UA_1026_2025-12-02_DEN_AUS_0_0
361PSC2025-12-02_UA_1460,UA_361_2025-12-02_PSC_DEN_0_0,361PSC2025-12-02,1460DEN2025-12-02,1764689340,1764694920,5580,1,0,CMH,0,DEN,
361PSC2025-12-02_UA_1010,UA_361_2025-12-02_PSC_DEN_0_0,361PSC2025-12-02,1010DEN2025-12-02,1764689340,1764693300,3960,2,0,TPA,0,DEN,
361PSC2025-12-02_UA_5743,UA_361_2025-12-02_PSC_DEN_0_0,361PSC2025-12-02,5743DEN2025-12-02,1764689340,1764693300,3960,2,0,CPR,0,DEN,
361PSC2025-12-02_UA_2030,UA_361_2025-12-02_PSC_DEN_0_0,361PSC2025-12-02,2030DEN2025-12-02,1764689340,1764693600,4260,1,0,CUN,0,DEN,
361PSC2025-12-02_UA_5053,UA_361_2025-12-02_PSC_DEN_0_0,361PSC2025-12-02,5053DEN2025-12-02,1764689340,1764709200,19860,1,0,DVL,0,DEN,
361PSC2025-12-02_UA_1217,UA_361_2025-12-02_PSC_DEN_0_0,361PSC2025-12-02,1217DEN2025-12-02,1764689340,1764700080,10740,2,0,DRO,0,DEN,
361PSC2025-12-02_UA_1233,UA_361_2025-12-02_PSC_DEN_0_0,361PSC2025-12-02,1233DEN2025-12-02,1764689340,1764701280,11940,1,0,EWR,0,DEN,
361PSC2025-12-02_UA_2676,UA_361_2025-12-02_PSC_DEN_0_0,361PSC2025-12-02,2676DEN2025-12-02,1764689340,1764694440,5100,3,0,IAH,0,DEN,
361PSC2025-12-02_UA_2354,UA_361_2025-12-02_PSC_DEN_0_0,361PSC2025-12-02,2354DEN2025-12-02,1764689340,1764695700,6360,4,0,MCO,0,DEN,
361PSC2025-12-02_UA_1889,UA_361_2025-12-02_PSC_DEN_0_0,361PSC2025-12-02,1889DEN2025-12-02,1764689340,1764694500,5160,2,0,DTW,0,DEN,
361PSC2025-12-02_UA_1829,UA_361_2025-12-02_PSC_DEN_0_0,361PSC2025-12-02,1829DEN2025-12-02,1764689340,1764707100,17760,3,0,IAH,0,DEN,
361PSC2025-12-02_UA_221,UA_361_2025-12-02_PSC_DEN_0_0,361PSC2025-12-02,221DEN2025-12-02,1764689340,1764700740,11400,5,0,ELP,0,DEN,
361PSC2025-12-02_UA_2188,UA_361_2025-12-02_PSC_DEN_0_0,361PSC2025-12-02,2188DEN2025-12-02,1764689340,1764695100,5760,1,0,FLL,0,DEN,
361PSC2025-12-02_UA_5213,UA_361_2025-12-02_PSC_DEN_0_0,361PSC2025-12-02,5213DEN2025-12-02,1764689340,1764693900,4560,1,0,DSM,0,DEN,
361PSC2025-12-02_UA_5412,UA_361_2025-12-02_PSC_DEN_0_0,361PSC2025-12-02,5412DEN2025-12-02,1764689340,1764695400,6060,1,0,HSV,0,DEN,
361PSC2025-12-02_UA_2257,UA_361_2025-12-02_PSC_DEN_0_0,361PSC2025-12-02,2257DEN2025-12-02,1764689340,1764693600,4260,1,0,PVR,0,DEN,
361PSC2025-12-02_UA_1521,UA_361_2025-12-02_PSC_DEN_0_0,361PSC2025-12-02,1521DEN2025-12-02,1764689340,1764695400,6060,3,0,CLE,0,DEN,
361PSC2025-12-02_UA_375,UA_361_2025-12-02_PSC_DEN_0_0,361PSC2025-12-02,375DEN2025-12-02,1764689340,1764693300,3960,3,0,DCA,0,DEN,
361PSC2025-12-02_UA_1586,UA_361_2025-12-02_PSC_DEN_0_0,361PSC2025-12-02,1586DEN2025-12-02,1764689340,1764694260,4920,6,0,OMA,0,DEN,
361PSC2025-12-02_UA_422,UA_361_2025-12-02_PSC_DEN_0_0,361PSC2025-12-02,422DEN2025-12-02,1764689340,1764713100,23760,3,0,IAH,0,DEN,
361PSC2025-12-02_UA_489,UA_361_2025-12-02_PSC_DEN_0_0,361PSC2025-12-02,489DEN2025-12-02,1764689340,1764715320,25980,5,0,IAH,0,DEN,
361PSC2025-12-02_UA_1479,UA_361_2025-12-02_PSC_DEN_0_0,361PSC2025-12-02,1479DEN2025-12-02,1764689340,1764694200,4860,4,0,SDF,0,DEN,UA_1479_2025-12-02_DEN_SDF_0_0
361PSC2025-12-02_UA_1451,UA_361_2025-12-02_PSC_DEN_0_0,361PSC2025-12-02,1451DEN2025-12-02,1764689340,1764695100,5760,10,0,JAX,0,DEN,
361PSC2025-12-02_UA_1836,UA_361_2025-12-02_PSC_DEN_0_0,361PSC2025-12-02,1836DEN2025-12-02,1764689340,1764694800,5460,4,0,MKE,0,DEN,
361PSC2025-12-02_UA_1395,UA_361_2025-12-02_PSC_DEN_0_0,361PSC2025-12-02,1395DEN2025-12-02,1764689340,1764693540,4200,2,0,PBI,0,DEN,
1859IAH2025-12-04_CM_716,UA_1859_2025-12-04_IAH_AUS_0_0,1859IAH2025-12-04,716AUS2025-12-04,1764874740,1764880140,5400,1,30,PTY,1800,AUS,
1859IAH2025-12-04_LH_469,UA_1859_2025-12-04_IAH_AUS_0_0,1859IAH2025-12-04,469AUS2025-12-04,1764874740,1764886200,11460,1,30,FRA,1800,AUS,
1667RDU2025-12-02_UA_1965,UA_1667_2025-12-02_RDU_EWR_0_0,1667RDU2025-12-02,1965EWR2025-12-03,1764721740,1764730620,8880,1,0,ORD,0,EWR,
1667RDU2025-12-02_UA_164,UA_1667_2025-12-02_RDU_EWR_0_0,1667RDU2025-12-02,164EWR2025-12-03,1764721740,1764729300,7560,1,0,DXB,0,EWR,
1667RDU2025-12-02_UA_1238,UA_1667_2025-12-02_RDU_EWR_0_0,1667RDU2025-12-02,1238EWR2025-12-03,1764721740,1764727560,5820,3,0,MSN,0,EWR,
1667RDU2025-12-02_UA_90,UA_1667_2025-12-02_RDU_EWR_0_0,1667RDU2025-12-02,90EWR2025-12-03,1764721740,1764736500,14760,2,0,TLV,0,EWR,
1667RDU2025-12-02_UA_628,UA_1667_2025-12-02_RDU_EWR_0_0,1667RDU2025-12-02,628EWR2025-12-03,1764721740,1764730200,8460,1,0,RAK,0,EWR,
1667RDU2025-12-02_UA_3625,UA_1667_2025-12-02_RDU_EWR_0_0,1667RDU2025-12-02,3625EWR2025-12-03,1764721740,1764726840,5100,1,0,YQB,0,EWR,
1667RDU2025-12-02_UA_4514,UA_1667_2025-12-02_RDU_EWR_0_0,1667RDU2025-12-02,4514EWR2025-12-03,1764721740,1764728280,6540,1,35,BTV,2100,EWR,
1667RDU2025-12-02_UA_54,UA_1667_2025-12-02_RDU_EWR_0_0,1667RDU2025-12-02,54EWR2025-12-03,1764721740,1764729900,8160,1,0,CDG,0,EWR,
1667RDU2025-12-02_UA_2398,UA_1667_2025-12-02_RDU_EWR_0_0,1667RDU2025-12-02,2398EWR2025-12-03,1764721740,1764726900,5160,1,0,CLE,0,EWR,
1667RDU2025-12-02_UA_904,UA_1667_2025-12-02_RDU_EWR_0_0,1667RDU2025-12-02,904EWR2025-12-03,1764721740,1764726300,4560,2,0,LHR,0,EWR,
2272MSP2025-12-02_UA_5611,UA_2272_2025-12-02_MSP_DEN_0_0,2272MSP2025-12-02,5611DEN2025-12-03,1764725040,1764733980,8940,1,0,DRO,0,DEN,
2272MSP2025-12-02_UA_1550,UA_2272_2025-12-02_MSP_DEN_0_0,2272MSP2025-12-02,1550DEN2025-12-03,1764725040,1764728700,3660,6,0,SBP,0,DEN,
2272MSP2025-12-02_UA_742,UA_2272_2025-12-02_MSP_DEN_0_0,2272MSP2025-12-02,742DEN2025-12-03,1764725040,1764730200,5160,1,0,SNA,0,DEN,
2272MSP2025-12-02_UA_719,UA_2272_2025-12-02_MSP_DEN_0_0,2272MSP2025-12-02,719DEN2025-12-03,1764725040,1764728400,3360,2,0,RNO,0,DEN,
2272MSP2025-12-02_UA_5030,UA_2272_2025-12-02_MSP_DEN_0_0,2272MSP2025-12-02,5030DEN2025-12-03,1764725040,1764732000,6960,1,0,BTM,0,DEN,
2272MSP2025-12-02_UA_663,UA_2272_2025-12-02_MSP_DEN_0_0,2272MSP2025-12-02,663DEN2025-12-03,1764725040,1764729540,4500,2,0,MFR,0,DEN,
2272MSP2025-12-02_AC_8713,UA_2272_2025-12-02_MSP_DEN_0_0,2272MSP2025-12-02,8713DEN2025-12-03,1764725040,1764727500,2460,1,0,YVR,0,DEN,
2272MSP2025-12-02_CM_477,UA_2272_2025-12-02_MSP_DEN_0_0,2272MSP2025-12-02,477DEN2025-12-03,1764725040,1764736560,11520,3,45,PTY,2700,DEN,
2272MSP2025-12-02_UA_1303,UA_2272_2025-12-02_MSP_DEN_0_0,2272MSP2025-12-02,1303DEN2025-12-03,1764725040,1764729480,4440,1,0,EUG,0,DEN,
2272MSP2025-12-02_UA_5107,UA_2272_2025-12-02_MSP_DEN_0_0,2272MSP2025-12-02,5107DEN2025-12-03,1764725040,1764732180,7140,1,0,SLN,0,DEN,
2272MSP2025-12-02_UA_5975,UA_2272_2025-12-02_MSP_DEN_0_0,2272MSP2025-12-02,5975DEN2025-12-03,1764725040,1764731100,6060,1,0,COS,0,DEN,
2272MSP2025-12-02_UA_1762,UA_2272_2025-12-02_MSP_DEN_0_0,2272MSP2025-12-02,1762DEN2025-12-03,1764725040,1764729300,4260,1,0,TUS,0,DEN,
2272MSP2025-12-02_UA_5059,UA_2272_2025-12-02_MSP_DEN_0_0,2272MSP2025-12-02,5059DEN2025-12-03,1764725040,1764733620,8580,1,0,EAR,0,DEN,
2272MSP2025-12-02_UA_484,UA_2272_2025-12-02_MSP_DEN_0_0,2272MSP2025-12-02,484DEN2025-12-03,1764725040,1764728100,3060,6,0,ABQ,0,DEN,
2272MSP2025-12-02_UA_271,UA_2272_2025-12-02_MSP_DEN_0_0,2272MSP2025-12-02,271DEN2025-12-03,1764725040,1764728700,3660,2,0,DRO,0,DEN,
2272MSP2025-12-02_UA_5052,UA_2272_2025-12-02_MSP_DEN_0_0,2272MSP2025-12-02,5052DEN2025-12-03,1764725040,1764734700,9660,1,0,HYS,0,DEN,
2272MSP2025-12-02_UA_5101,UA_2272_2025-12-02_MSP_DEN_0_0,2272MSP2025-12-02,5101DEN2025-12-03,1764725040,1764734640,9600,4,0,SHR,0,DEN,
2272MSP2025-12-02_UA_351,UA_2272_2025-12-02_MSP_DEN_0_0,2272MSP2025-12-02,351DEN2025-12-03,1764725040,1764728100,3060,2,0,PHX,0,DEN,
2272MSP2025-12-02_UA_5263,UA_2272_2025-12-02_MSP_DEN_0_0,2272MSP2025-12-02,5263DEN2025-12-03,1764725040,1764728700,3660,1,0,IDA,0,DEN,
2272MSP2025-12-02_UA_280,UA_2272_2025-12-02_MSP_DEN_0_0,2272MSP2025-12-02,280DEN2025-12-03,1764725040,1764727500,2460,4,0,ANC,0,DEN,
2272MSP2025-12-02_UA_476,UA_2272_2025-12-02_MSP_DEN_0_0,2272MSP2025-12-02,476DEN2025-12-03,1764725040,1764728760,3720,1,0,YEG,0,DEN,
2272MSP2025-12-02_UA_5041,UA_2272_2025-12-02_MSP_DEN_0_0,2272MSP2025-12-02,5041DEN2025-12-03,1764725040,1764732000,6960,1,0,FMN,0,DEN,
2272MSP2025-12-02_UA_5494,UA_2272_2025-12-02_MSP_DEN_0_0,2272MSP2025-12-02,5494DEN2025-12-03,1764725040,1764727500,2460,1,0,AMA,0,DEN,
2272MSP2025-12-02_UA_1773,UA_2272_2025-12-02_MSP_DEN_0_0,2272MSP2025-12-02,1773DEN2025-12-03,1764725040,1764728760,3720,1,0,SLC,0,DEN,
2272MSP2025-12-02_UA_310,UA_2272_2025-12-02_MSP_DEN_0_0,2272MSP2025-12-02,310DEN2025-12-03,1764725040,1764728040,3000,1,0,HDN,0,DEN,
2272MSP2025-12-02_UA_655,UA_2272_2025-12-02_MSP_DEN_0_0,2272MSP2025-12-02,655DEN2025-12-03,1764725040,1764730440,5400,1,0,LAS,0,DEN,
2272MSP2025-12-02_UA_1417,UA_2272_2025-12-02_MSP_DEN_0_0,2272MSP2025-12-02,1417DEN2025-12-03,1764725040,1764729900,4860,2,0,BIL,0,DEN,
2272MSP2025-12-02_UA_2411,UA_2272_2025-12-02_MSP_DEN_0_0,2272MSP2025-12-02,2411DEN2025-12-03,1764725040,1764728400,3360,2,0,BUR,0,DEN,
2272MSP2025-12-02_UA_2028,UA_2272_2025-12-02_MSP_DEN_0_0,2272MSP2025-12-02,2028DEN2025-12-03,1764725040,1764728400,3360,1,0,ONT,0,DEN,
2272MSP2025-12-02_UA_2041,UA_2272_2025-12-02_MSP_DEN_0_0,2272MSP2025-12-02,2041DEN2025-12-03,1764725040,1764781560,56520,1,0,SFO,0,DEN,
2272MSP2025-12-02_UA_5097,UA_2272_2025-12-02_MSP_DEN_0_0,2272MSP2025-12-02,5097DEN2025-12-03,1764725040,1764733200,8160,2,0,DIK,0,DEN,
2272MSP2025-12-02_UA_2681,UA_2272_2025-12-02_MSP_DEN_0_0,2272MSP2025-12-02,2681DEN2025-12-03,1764725040,1764728700,3660,3,0,SFO,0,DEN,
2272MSP2025-12-02_UA_1924,UA_2272_2025-12-02_MSP_DEN_0_0,2272MSP2025-12-02,1924DEN2025-12-03,1764725040,1764745140,20100,1,0,IAD,0,DEN,
2272MSP2025-12-02_UA_760,UA_2272_2025-12-02_MSP_DEN_0_0,2272MSP2025-12-02,760DEN2025-12-03,1764725040,1764732000,6960,2,0,MUC,0,DEN,
2272MSP2025-12-02_UA_4684,UA_2272_2025-12-02_MSP_DEN_0_0,2272MSP2025-12-02,4684DEN2025-12-03,1764725040,1764733140,8100,2,0,SAF,0,DEN,
2272MSP2025-12-02_UA_1368,UA_2272_2025-12-02_MSP_DEN_0_0,2272MSP2025-12-02,1368DEN2025-12-03,1764725040,1764728640,3600,3,0,LAX,0,DEN,
2272MSP2025-12-02_UA_4689,UA_2272_2025-12-02_MSP_DEN_0_0,2272MSP2025-12-02,4689DEN2025-12-03,1764725040,1764727500,2460,3,0,BFL,0,DEN,
2272MSP2025-12-02_UA_2187,UA_2272_2025-12-02_MSP_DEN_0_0,2272MSP2025-12-02,2187DEN2025-12-03,1764725040,1764729900,4860,2,0,SJC,0,DEN,
1227RDU2025-12-02_UA_3621,UA_1227_2025-12-02_RDU_EWR_0_0,1227RDU2025-12-02,3621EWR2025-12-02,1764691260,1764694560,3300,3,0,YUL,0,EWR,
1227RDU2025-12-02_UA_3454,UA_1227_2025-12-02_RDU_EWR_0_0,1227RDU2025-12-02,3454EWR2025-12-02,1764691260,1764702480,11220,1,0,YQB,0,EWR,
1227RDU2025-12-02_UA_1227,UA_1227_2025-12-02_RDU_EWR_0_0,1227RDU2025-12-02,1227EWR2025-12-02,1764691260,1764702000,10740,1,0,SFO,0,EWR,
1227RDU2025-12-02_UA_2468,UA_1227_2025-12-02_RDU_EWR_0_0,1227RDU2025-12-02,2468EWR2025-12-02,1764691260,1764696600,5340,2,0,MSY,0,EWR,
1227RDU2025-12-02_UA_3592,UA_1227_2025-12-02_RDU_EWR_0_0,1227RDU2025-12-02,3592EWR2025-12-02,1764691260,1764694920,3660,1,0,YOW,0,EWR,
499BNA2025-12-04_UA_90,UA_499_2025-12-04_BNA_EWR_0_0,499BNA2025-12-04,90EWR2025-12-05,1764903540,1764909300,5760,2,0,TLV,0,EWR,
1966AUS2025-12-02_UA_6134,UA_1966_2025-12-02_AUS_IAH_0_0,1966AUS2025-12-02,6134IAH2025-12-02,1764678420,1764682200,3780,2,45,MCI,2700,IAH,
1966AUS2025-12-02_UA_2491,UA_1966_2025-12-02_AUS_IAH_0_0,1966AUS2025-12-02,2491IAH2025-12-02,1764678420,1764689400,10980,1,45,SAN,2700,IAH,
1966AUS2025-12-02_UA_1407,UA_1966_2025-12-02_AUS_IAH_0_0,1966AUS2025-12-02,1407IAH2025-12-02,1764678420,1764681600,3180,1,45,DFW,2700,IAH,
1966AUS2025-12-02_UA_3988,UA_1966_2025-12-02_AUS_IAH_0_0,1966AUS2025-12-02,3988IAH2025-12-02,1764678420,1764681600,3180,2,45,CLT,2700,IAH,
1966AUS2025-12-02_UA_4315,UA_1966_2025-12-02_AUS_IAH_0_0,1966AUS2025-12-02,4315IAH2025-12-02,1764678420,1764691320,12900,1,45,HSV,2700,IAH,
1966AUS2025-12-02_UA_4795,UA_1966_2025-12-02_AUS_IAH_0_0,1966AUS2025-12-02,4795IAH2025-12-02,1764678420,1764682500,4080,4,45,OKC,2700,IAH,
1966AUS2025-12-02_UA_6222,UA_1966_2025-12-02_AUS_IAH_0_0,1966AUS2025-12-02,6222IAH2025-12-02,1764678420,1764683820,5400,1,45,MTY,2700,IAH,
1966AUS2025-12-02_UA_1768,UA_1966_2025-12-02_AUS_IAH_0_0,1966AUS2025-12-02,1768IAH2025-12-02,1764678420,1764681600,3180,1,45,SFO,2700,IAH,
1966AUS2025-12-02_UA_5710,UA_1966_2025-12-02_AUS_IAH_0_0,1966AUS2025-12-02,5710IAH2025-12-02,1764678420,1764682800,4380,6,45,MEM,2700,IAH,
1966AUS2025-12-02_UA_1934,UA_1966_2025-12-02_AUS_IAH_0_0,1966AUS2025-12-02,1934IAH2025-12-02,1764678420,1764681600,3180,1,45,CLE,2700,IAH,
1966AUS2025-12-02_UA_1916,UA_1966_2025-12-02_AUS_IAH_0_0,1966AUS2025-12-02,1916IAH2025-12-02,1764678420,1764689640,11220,1,45,PTY,2700,IAH,
1966AUS2025-12-02_UA_6148,UA_1966_2025-12-02_AUS_IAH_0_0,1966AUS2025-12-02,6148IAH2025-12-02,1764678420,1764688080,9660,1,45,RDU,2700,IAH,
1966AUS2025-12-02_UA_2311,UA_1966_2025-12-02_AUS_IAH_0_0,1966AUS2025-12-02,2311IAH2025-12-02,1764678420,1764690660,12240,2,45,DCA,2700,IAH,
1966AUS2025-12-02_UA_2174,UA_1966_2025-12-02_AUS_IAH_0_0,1966AUS2025-12-02,2174IAH2025-12-02,1764678420,1764682500,4080,1,45,BNA,2700,IAH,
1966AUS2025-12-02_UA_4855,UA_1966_2025-12-02_AUS_IAH_0_0,1966AUS2025-12-02,4855IAH2025-12-02,1764678420,1764685980,7560,1,45,BHM,2700,IAH,
1966AUS2025-12-02_UA_1264,UA_1966_2025-12-02_AUS_IAH_0_0,1966AUS2025-12-02,1264IAH2025-12-02,1764678420,1764682500,4080,2,45,LAS,2700,IAH,
1966AUS2025-12-02_UA_4064,UA_1966_2025-12-02_AUS_IAH_0_0,1966AUS2025-12-02,4064IAH2025-12-02,1764678420,1764681600,3180,2,45,MAF,2700,IAH,
1966AUS2025-12-02_UA_2600,UA_1966_2025-12-02_AUS_IAH_0_0,1966AUS2025-12-02,2600IAH2025-12-02,1764678420,1764681600,3180,1,45,LAX,2700,IAH,
1966AUS2025-12-02_UA_2245,UA_1966_2025-12-02_AUS_IAH_0_0,1966AUS2025-12-02,2245IAH2025-12-02,1764678420,1764681600,3180,4,45,MCO,2700,IAH,
1966AUS2025-12-02_UA_678,UA_1966_2025-12-02_AUS_IAH_0_0,1966AUS2025-12-02,678IAH2025-12-02,1764678420,1764691980,13560,1,45,LGA,2700,IAH,
1966AUS2025-12-02_UA_470,UA_1966_2025-12-02_AUS_IAH_0_0,1966AUS2025-12-02,470IAH2025-12-02,1764678420,1764681600,3180,3,45,PHX,2700,IAH,
1966AUS2025-12-02_UA_6273,UA_1966_2025-12-02_AUS_IAH_0_0,1966AUS2025-12-02,6273IAH2025-12-02,1764678420,1764689400,10980,1,45,TUS,2700,IAH,
1966AUS2025-12-02_UA_4069,UA_1966_2025-12-02_AUS_IAH_0_0,1966AUS2025-12-02,4069IAH2025-12-02,1764678420,1764691440,13020,1,45,BNA,2700,IAH,
1966AUS2025-12-02_UA_1977,UA_1966_2025-12-02_AUS_IAH_0_0,1966AUS2025-12-02,1977IAH2025-12-02,1764678420,1764682500,4080,5,45,BOS,2700,IAH,
1966AUS2025-12-02_UA_6214,UA_1966_2025-12-02_AUS_IAH_0_0,1966AUS2025-12-02,6214IAH2025-12-02,1764678420,1764684000,5580,1,45,STL,2700,IAH,
1966AUS2025-12-02_UA_512,UA_1966_2025-12-02_AUS_IAH_0_0,1966AUS2025-12-02,512IAH2025-12-02,1764678420,1764682380,3960,2,45,DCA,2700,IAH,
1966AUS2025-12-02_UA_1096,UA_1966_2025-12-02_AUS_IAH_0_0,1966AUS2025-12-02,1096IAH2025-12-02,1764678420,1764689700,11280,2,45,SJO,2700,IAH,
1966AUS2025-12-02_UA_2261,UA_1966_2025-12-02_AUS_IAH_0_0,1966AUS2025-12-02,2261IAH2025-12-02,1764678420,1764681600,3180,3,45,FLL,2700,IAH,
1966AUS2025-12-02_UA_2346,UA_1966_2025-12-02_AUS_IAH_0_0,1966AUS2025-12-02,2346IAH2025-12-02,1764678420,1764691080,12660,1,45,GDL,2700,IAH,
1856DFW2025-12-02_UA_90,UA_1856_2025-12-02_DFW_EWR_0_0,1856DFW2025-12-02,90EWR2025-12-03,1764729000,1764736500,7500,5,0,TLV,0,EWR,
723DAY2025-12-02_UA_1963,UA_723_2025-12-02_DAY_DEN_0_0,723DAY2025-12-02,1963DEN2025-12-02,1764696600,1764701400,4800,1,0,SLC,0,DEN,
723DAY2025-12-02_UA_5253,UA_723_2025-12-02_DAY_DEN_0_0,723DAY2025-12-02,5253DEN2025-12-02,1764696600,1764700200,3600,2,0,GTF,0,DEN,
723DAY2025-12-02_UA_5247,UA_723_2025-12-02_DAY_DEN_0_0,723DAY2025-12-02,5247DEN2025-12-02,1764696600,1764699600,3000,1,0,MFR,0,DEN,
723DAY2025-12-02_UA_2154,UA_723_2025-12-02_DAY_DEN_0_0,723DAY2025-12-02,2154DEN2025-12-02,1764696600,1764699420,2820,4,0,BUR,0,DEN,
723DAY2025-12-02_UA_5032,UA_723_2025-12-02_DAY_DEN_0_0,723DAY2025-12-02,5032DEN2025-12-02,1764696600,1764704400,7800,1,0,CYS,0,DEN,
723DAY2025-12-02_UA_221,UA_723_2025-12-02_DAY_DEN_0_0,723DAY2025-12-02,221DEN2025-12-02,1764696600,1764700740,4140,2,0,ELP,0,DEN,
723DAY2025-12-02_UA_2742,UA_723_2025-12-02_DAY_DEN_0_0,723DAY2025-12-02,2742DEN2025-12-02,1764696600,1764699900,3300,1,0,TUS,0,DEN,
723DAY2025-12-02_UA_1013,UA_723_2025-12-02_DAY_DEN_0_0,723DAY2025-12-02,1013DEN2025-12-02,1764696600,1764700200,3600,1,0,LAX,0,DEN,
